customer_id,signup_date,plan,region,acq_channel,contract_type,age,age_flag
CUST02923,2024-06-25,Premium,East,Referral,Monthly,72.0,
CUST02184,2023-03-24,Basic,South,Paid Search,Annual,27.0,
CUST02886,2024-04-05,Basic,South,Organic,Annual,64.0,
CUST02587,2024-10-11,Standard,North,Paid Search,Monthly,19.0,
CUST01021,2024-09-19,Premium,Central,Paid Search,Monthly,48.0,
CUST01073,2024-04-30,Basic,Central,Social,Monthly,69.0,
CUST01742,2023-09-09,Standard,West,Organic,Monthly,64.0,
CUST01008,2024-12-23,Premium,North,Organic,Monthly,33.0,
CUST01577,2024-01-18,Basic,East,Referral,Monthly,44.0,
CUST01302,2023-12-29,Enterprise,Central,Social,Annual,18.0,
CUST01788,2025-02-08,Basic,East,Partner,Annual,24.0,
CUST02069,2024-03-12,Premium,Central,Organic,Monthly,25.0,
CUST02990,2024-11-10,Basic,South,Partner,Monthly,45.0,
CUST00560,2023-05-24,Basic,North,Social,Annual,26.0,
CUST00659,2023-01-05,Basic,South,Social,Annual,38.0,
CUST02490,2024-04-15,Standard,Central,Social,Annual,26.0,
CUST01838,2024-11-05,Basic,West,Referral,Monthly,44.0,
CUST01293,2023-09-24,Basic,East,Organic,Monthly,18.0,
CUST00608,2024-08-26,Basic,North,Social,Annual,44.0,
CUST02362,2024-07-10,Basic,South,Partner,Annual,25.0,
CUST01642,2024-11-17,Standard,West,Social,Annual,35.0,
CUST01328,2025-02-13,Standard,East,Referral,Monthly,45.0,
CUST02702,2024-07-08,Premium,South,Social,Monthly,,
CUST00603,2024-10-15,Basic,North,Paid Search,Monthly,68.0,
CUST02618,2023-06-28,Standard,East,Paid Search,Monthly,36.0,
CUST02558,2023-01-19,Standard,West,Organic,Annual,62.0,
CUST00237,2024-03-22,Basic,North,Social,Monthly,54.0,
CUST01656,2024-06-19,Enterprise,East,Referral,Monthly,62.0,
CUST02790,2024-12-29,Basic,Central,Paid Search,Monthly,48.0,
CUST01250,2024-05-23,Standard,North,Social,Monthly,36.0,
CUST00231,2024-02-29,Basic,Central,Organic,Monthly,36.0,
CUST00587,2024-08-09,Basic,Central,Organic,Monthly,69.0,
CUST01948,2023-04-20,Basic,North,Social,Monthly,62.0,
CUST00208,2024-04-04,Premium,Central,Referral,Monthly,32.0,
CUST02846,2024-12-24,Standard,Central,Paid Search,Annual,43.0,
CUST02963,2023-12-05,Standard,North,Partner,Annual,,
CUST00439,2024-12-31,Basic,East,Organic,Annual,58.0,
CUST00776,2024-06-08,Basic,West,Paid Search,Annual,71.0,
CUST00778,2023-12-28,Premium,East,Paid Search,Monthly,56.0,
CUST00285,2024-01-18,Basic,North,Paid Search,Monthly,33.0,
CUST01003,2023-12-10,Standard,West,Partner,Monthly,51.0,
CUST02502,2023-11-20,Standard,Central,Paid Search,Monthly,20.0,
CUST01358,2023-05-13,Basic,South,Referral,Monthly,44.0,
CUST02267,2023-10-12,Standard,North,Referral,Monthly,47.0,
CUST02890,2023-03-16,Basic,North,Paid Search,Annual,28.0,
CUST00183,2023-07-14,Standard,South,Referral,Annual,59.0,
CUST01368,2024-02-06,Standard,,Organic,Monthly,70.0,
CUST00727,2023-07-11,Enterprise,Central,Organic,Monthly,35.0,
CUST00869,2024-02-27,Basic,North,Organic,Monthly,58.0,
CUST00674,2024-12-21,Standard,South,Organic,Monthly,31.0,
CUST01698,2024-11-29,Premium,East,Social,Annual,43.0,
CUST00839,2024-03-18,Premium,South,Organic,Annual,27.0,
CUST02052,2024-03-17,Basic,South,Partner,Monthly,,NEGATIVE_AGE
CUST02031,2023-01-17,Standard,East,Paid Search,Monthly,33.0,
CUST02808,2025-02-22,Enterprise,East,Partner,Annual,58.0,
CUST01124,2023-01-30,Standard,North,Organic,Monthly,46.0,
CUST02682,2024-08-18,Standard,North,Social,Annual,58.0,
CUST00739,2023-02-14,Basic,South,Paid Search,Monthly,24.0,
CUST00174,2023-09-08,Standard,Central,Referral,Monthly,29.0,
CUST01830,2024-01-18,Basic,Central,Organic,Monthly,36.0,
CUST02509,2024-04-25,Standard,East,Referral,Annual,25.0,
CUST00803,2024-08-14,Basic,West,Social,Annual,60.0,
CUST01266,2023-02-13,Enterprise,West,Social,Monthly,23.0,
CUST02237,2024-11-02,Basic,North,Paid Search,Annual,44.0,
CUST02597,2023-11-07,Basic,North,Referral,Monthly,71.0,
CUST02129,2023-10-19,Premium,West,Referral,Monthly,57.0,
CUST00479,2023-05-25,Standard,West,Referral,Monthly,45.0,
CUST02500,2025-02-26,Basic,West,Referral,Annual,27.0,
CUST00142,2024-12-06,Basic,West,Partner,Monthly,49.0,
CUST00102,2024-03-07,Basic,North,Paid Search,Annual,21.0,
CUST01974,2024-03-28,Premium,Central,Referral,Monthly,29.0,
CUST02770,2024-01-01,Standard,,Organic,Annual,39.0,
CUST01832,2023-04-12,Enterprise,,Organic,Monthly,44.0,
CUST01291,2024-10-24,Standard,South,Partner,Annual,30.0,
CUST02513,2024-05-18,Enterprise,Central,Paid Search,Monthly,23.0,
CUST01815,2023-03-25,Basic,West,Social,Monthly,60.0,
CUST00107,2023-04-28,Premium,South,Partner,Monthly,19.0,
CUST00384,2024-08-15,Basic,West,Paid Search,Monthly,21.0,
CUST00859,2024-12-15,Standard,Central,Referral,Monthly,58.0,
CUST00693,2023-06-19,Basic,West,Paid Search,Monthly,35.0,
CUST01926,2023-06-29,Basic,East,Social,Monthly,44.0,
CUST02661,2023-05-21,Basic,South,Social,Annual,30.0,
CUST00153,2023-10-01,Standard,East,Paid Search,Annual,25.0,
CUST00685,2024-03-02,Enterprise,West,Social,Annual,29.0,
CUST01501,2024-10-22,Basic,North,Organic,Monthly,52.0,
CUST00931,2023-04-26,Standard,West,Paid Search,Monthly,40.0,
CUST01454,2023-01-26,Enterprise,South,Partner,Monthly,22.0,
CUST02705,2024-12-16,Standard,South,Social,Monthly,,
CUST00595,2023-02-04,Basic,East,Organic,Monthly,39.0,
CUST02712,2023-07-20,Premium,West,Paid Search,Annual,23.0,
CUST02153,2024-09-20,Premium,East,Social,Annual,38.0,
CUST00586,2023-06-29,Basic,East,Organic,Annual,62.0,
CUST01778,2024-05-28,Basic,South,Paid Search,Monthly,23.0,
CUST00714,2023-11-08,Basic,Central,Social,Annual,61.0,
CUST02169,2024-07-18,Premium,East,Organic,Annual,34.0,
CUST02178,2025-02-20,Enterprise,Central,Organic,Monthly,35.0,
CUST00821,2024-08-05,Basic,North,Paid Search,Annual,32.0,
CUST02370,2023-07-27,Basic,West,Organic,Annual,,
CUST02708,2024-12-15,Basic,North,Paid Search,Monthly,,
CUST02339,2023-06-28,Enterprise,South,Social,Annual,29.0,
CUST00774,2024-10-04,Premium,North,Partner,Monthly,63.0,
CUST02550,2023-01-17,Basic,South,Organic,Monthly,49.0,
CUST00017,2024-07-28,Standard,Central,Paid Search,Monthly,41.0,
CUST01134,2024-04-29,Premium,East,Organic,Monthly,33.0,
CUST00347,2023-06-05,Standard,South,Paid Search,Annual,48.0,
CUST01927,2023-10-10,Basic,North,Referral,Annual,71.0,
CUST02766,2023-12-11,Basic,East,Referral,Annual,24.0,
CUST01547,2024-11-11,Basic,South,Organic,Monthly,70.0,
CUST00648,2023-07-05,Basic,West,Organic,Monthly,69.0,
CUST01451,2024-02-21,Basic,,Paid Search,Monthly,66.0,
CUST00870,2024-04-11,Standard,East,Social,Monthly,38.0,
CUST00902,2024-07-25,Premium,West,Social,Annual,,NEGATIVE_AGE
CUST02216,2023-09-07,Standard,North,Paid Search,Monthly,66.0,
CUST01461,2024-03-28,Basic,Central,Referral,Monthly,61.0,
CUST02020,2023-05-16,Enterprise,East,Social,Annual,23.0,
CUST02249,2024-09-13,Standard,Central,Social,Monthly,70.0,
CUST01062,2025-01-14,Premium,East,Organic,Monthly,28.0,
CUST00593,2024-01-23,Basic,West,Organic,Monthly,54.0,
CUST01496,2024-04-07,Premium,West,Organic,Monthly,42.0,
CUST01521,2023-01-12,Basic,West,Paid Search,Annual,26.0,
CUST02992,2024-11-23,Basic,East,Organic,Monthly,54.0,
CUST00095,2024-05-03,Basic,East,Organic,Monthly,71.0,
CUST02323,2023-05-11,Standard,North,Paid Search,Monthly,,
CUST01737,2023-11-29,Basic,Central,Referral,Annual,43.0,
CUST01207,2024-03-17,Basic,North,Organic,Annual,55.0,
CUST01147,2023-04-24,Basic,West,Referral,Monthly,29.0,
CUST02443,2023-07-04,Standard,South,Partner,Monthly,56.0,
CUST00213,2024-06-27,Basic,Central,Referral,Monthly,62.0,
CUST00588,2024-09-18,Basic,Central,Organic,Monthly,39.0,
CUST02120,2023-05-24,Premium,Central,Paid Search,Monthly,25.0,
CUST00282,2024-03-15,Basic,East,Organic,Monthly,60.0,
CUST01709,2023-11-10,Premium,South,Organic,Monthly,21.0,
CUST02230,2024-09-13,Enterprise,North,Organic,Monthly,25.0,
CUST00037,2024-04-23,Premium,North,Referral,Annual,24.0,
CUST00515,2023-07-08,Standard,South,Partner,Monthly,46.0,
CUST01762,2024-09-08,Premium,East,Organic,Annual,33.0,
CUST02319,2023-01-09,Basic,West,Organic,Annual,55.0,
CUST01961,2024-02-03,Basic,East,Organic,Annual,60.0,
CUST00120,2024-07-22,Premium,West,Referral,Monthly,68.0,
CUST00175,2023-03-22,Standard,West,Referral,Monthly,,
CUST00252,2023-11-26,Standard,Central,Organic,Monthly,24.0,
CUST00613,2023-02-13,Standard,West,Organic,Annual,27.0,
CUST02669,2024-10-23,Premium,South,Organic,Monthly,49.0,
CUST01125,2024-08-29,Standard,West,Organic,Annual,38.0,
CUST02529,2024-08-19,Standard,West,Referral,Monthly,60.0,
CUST02753,2024-04-25,Enterprise,East,Referral,Monthly,70.0,
CUST02402,2024-02-20,Basic,,Referral,Annual,30.0,
CUST02582,2023-12-18,Premium,West,Paid Search,Monthly,44.0,
CUST01767,2023-04-23,Basic,East,Paid Search,Annual,67.0,
CUST02935,2024-06-09,Standard,Central,Paid Search,Annual,67.0,
CUST01419,2023-03-02,Standard,East,Organic,Annual,37.0,
CUST00927,2024-07-15,Basic,North,Paid Search,Monthly,62.0,
CUST00122,2024-08-18,Basic,Central,Paid Search,Monthly,65.0,
CUST00402,2024-07-24,Standard,West,Organic,Monthly,59.0,
CUST00555,2024-04-07,Basic,East,Social,Monthly,69.0,
CUST00904,2023-08-10,Enterprise,North,Organic,Monthly,42.0,
CUST01443,2023-08-28,Enterprise,East,Organic,Monthly,63.0,
CUST00745,2023-09-22,Standard,West,Referral,Monthly,19.0,
CUST01751,2023-12-28,Standard,South,Partner,Annual,61.0,
CUST01924,2024-01-04,Basic,North,Organic,Annual,58.0,
CUST00838,2024-12-08,Standard,North,Social,Annual,53.0,
CUST00604,2024-12-02,Standard,East,Organic,Monthly,29.0,
CUST02131,2023-03-21,Standard,North,Social,Monthly,34.0,
CUST00320,2024-11-05,Standard,Central,Paid Search,Annual,20.0,
CUST00652,2023-02-24,Premium,Central,Referral,Monthly,48.0,
CUST01621,2024-01-25,Standard,North,Paid Search,Monthly,30.0,
CUST02632,2024-07-08,Standard,South,Organic,Monthly,25.0,
CUST02672,2024-10-27,Premium,East,Paid Search,Monthly,38.0,
CUST02781,2024-08-16,Basic,West,Paid Search,Monthly,59.0,
CUST01083,2024-08-02,Premium,South,Social,Annual,34.0,
CUST02379,2024-04-27,Basic,West,Organic,Monthly,65.0,
CUST02901,2023-09-25,Basic,South,Social,Monthly,49.0,
CUST00767,2024-10-07,Premium,Central,Paid Search,Annual,41.0,
CUST01544,2024-04-09,Basic,West,Social,Annual,41.0,
CUST00075,2024-11-13,Standard,West,Referral,Monthly,30.0,
CUST02501,2024-02-26,Basic,South,Social,Monthly,49.0,
CUST00698,2024-09-25,Standard,Central,Referral,Annual,47.0,
CUST02943,2023-07-05,Standard,,Partner,Monthly,23.0,
CUST02348,2024-09-20,Standard,North,Paid Search,Annual,72.0,
CUST01541,2023-10-07,Basic,East,Organic,Annual,61.0,
CUST02098,2023-02-13,Basic,East,Organic,Monthly,62.0,
CUST00567,2024-09-20,Standard,South,Referral,Monthly,53.0,
CUST01685,2023-04-26,Basic,South,Social,Annual,72.0,
CUST02281,2025-02-11,Standard,East,Paid Search,Monthly,50.0,
CUST01141,2024-12-21,Standard,Central,Social,Monthly,47.0,
CUST01890,2023-06-01,Premium,West,Referral,Annual,51.0,
CUST01190,2023-03-10,Standard,East,Referral,Monthly,34.0,
CUST01582,2024-12-24,Standard,South,Organic,Monthly,61.0,
CUST01800,2024-04-16,Basic,,Partner,Annual,46.0,
CUST01094,2023-03-13,Standard,,Paid Search,Annual,67.0,
CUST00232,2024-11-25,Standard,West,Paid Search,Monthly,32.0,
CUST01973,2023-03-07,Basic,East,Organic,Annual,22.0,
CUST00466,2024-03-01,Enterprise,North,Organic,Annual,27.0,
CUST02539,2023-01-08,Standard,East,Organic,Monthly,21.0,
CUST00077,2024-08-05,Basic,Central,Social,Monthly,31.0,
CUST00544,2024-07-13,Premium,South,Organic,Annual,,NEGATIVE_AGE
CUST00975,2024-01-07,Basic,West,Social,Annual,57.0,
CUST00967,2024-06-15,Standard,North,Referral,Monthly,58.0,
CUST00963,2024-09-23,Standard,East,Social,Annual,45.0,
CUST02117,2023-04-18,Standard,North,Paid Search,Annual,28.0,
CUST02023,2023-01-13,Basic,Central,Referral,Annual,72.0,
CUST02198,2024-01-29,Standard,North,Paid Search,Annual,43.0,
CUST00709,2024-08-15,Basic,South,Organic,Annual,56.0,
CUST00676,2023-04-24,Premium,West,Organic,Monthly,50.0,
CUST00279,2024-03-09,Basic,East,Organic,Monthly,33.0,
CUST02222,2024-09-01,Basic,West,Paid Search,Monthly,39.0,
CUST01355,2023-12-14,Enterprise,West,Organic,Monthly,63.0,
CUST00694,2023-02-21,Standard,Central,Referral,Monthly,33.0,
CUST01664,2024-03-20,Basic,Central,Organic,Monthly,52.0,
CUST01378,2024-11-07,Premium,East,Paid Search,Annual,62.0,
CUST00211,2024-03-30,Basic,North,Paid Search,Monthly,26.0,
CUST00414,2024-11-01,Enterprise,East,Organic,Annual,64.0,
CUST00796,2025-01-29,Enterprise,Central,Organic,Monthly,48.0,
CUST00925,2024-01-04,Premium,Central,Paid Search,Monthly,36.0,
CUST00933,2024-03-28,Standard,West,Organic,Annual,30.0,
CUST00675,2024-12-05,Enterprise,East,Organic,Monthly,23.0,
CUST00195,2023-08-11,Enterprise,North,Organic,Annual,26.0,
CUST00630,2024-01-13,Premium,Central,Paid Search,Annual,61.0,
CUST00375,2024-01-12,Standard,South,Partner,Monthly,47.0,
CUST00030,2024-06-07,Premium,South,Social,Monthly,60.0,
CUST01647,2024-12-31,Enterprise,Central,Organic,Annual,19.0,
CUST01290,2024-01-22,Enterprise,Central,Organic,Annual,53.0,
CUST01439,2024-03-31,Standard,East,Partner,Monthly,56.0,
CUST00011,2023-06-16,Basic,South,Referral,Annual,61.0,
CUST02655,2023-09-27,Premium,East,Paid Search,Monthly,33.0,
CUST02448,2025-02-11,Premium,,Social,Monthly,59.0,
CUST01173,2023-04-30,Basic,West,Referral,Monthly,40.0,
CUST00602,2024-11-08,Standard,West,Organic,Monthly,28.0,
CUST01227,2024-10-21,Enterprise,East,Paid Search,Monthly,43.0,
CUST01809,2025-02-25,Standard,West,Paid Search,Monthly,56.0,
CUST00240,2023-01-04,Standard,North,Organic,Monthly,51.0,
CUST00687,2025-01-14,Enterprise,South,Paid Search,Monthly,44.0,
CUST01953,2023-05-04,Standard,South,Organic,Monthly,,
CUST02996,2023-04-05,Basic,South,Social,Monthly,27.0,
CUST02008,2023-03-22,Basic,,Social,Monthly,37.0,
CUST00437,2024-05-17,Basic,Central,Partner,Monthly,61.0,
CUST02242,2024-07-06,Premium,South,Paid Search,Annual,33.0,
CUST01415,2023-11-25,Standard,North,Paid Search,Annual,39.0,
CUST00583,2024-08-23,Basic,East,Paid Search,Annual,64.0,
CUST01559,2023-05-21,Basic,East,Organic,Monthly,59.0,
CUST00218,2024-01-17,Premium,Central,Organic,Annual,53.0,
CUST01362,2024-07-29,Basic,East,Partner,Annual,67.0,
CUST00994,2023-12-29,Enterprise,Central,Referral,Monthly,58.0,
CUST02262,2023-09-23,Basic,Central,Social,Annual,43.0,
CUST02480,2023-05-27,Standard,East,Organic,Annual,44.0,
CUST01752,2025-01-02,Premium,North,Paid Search,Annual,,
CUST01782,2024-01-16,Standard,South,Organic,Monthly,41.0,
CUST02671,2023-05-30,Premium,North,Paid Search,Monthly,47.0,
CUST02420,2024-11-08,Premium,West,Referral,Monthly,45.0,
CUST01377,2023-04-06,Enterprise,North,Partner,Annual,69.0,
CUST02967,2023-12-31,Basic,West,Paid Search,Monthly,54.0,
CUST02660,2023-01-13,Basic,East,Referral,Monthly,69.0,
CUST01220,2024-03-30,Basic,West,Organic,Annual,30.0,
CUST01268,2024-11-18,Standard,North,Paid Search,Annual,71.0,
CUST02376,2023-05-24,Premium,North,Social,Monthly,61.0,
CUST00225,2023-10-01,Basic,East,Social,Monthly,39.0,
CUST02979,2024-09-06,Premium,West,Organic,Monthly,27.0,
CUST02326,2023-05-07,Premium,West,Organic,Annual,72.0,
CUST01998,2024-03-24,Basic,Central,Partner,Monthly,30.0,
CUST02950,2024-09-03,Standard,North,Organic,Monthly,48.0,
CUST00948,2023-06-05,Basic,West,Referral,Monthly,42.0,
CUST02142,2023-07-02,Basic,East,Social,Annual,40.0,
CUST00168,2023-12-13,Standard,West,Referral,Annual,72.0,
CUST01482,2023-10-18,Basic,East,Social,Monthly,53.0,
CUST02395,2023-07-05,Basic,East,Organic,Annual,69.0,
CUST02677,2023-10-23,Standard,South,Paid Search,Annual,33.0,
CUST00689,2024-06-21,Premium,Central,Social,Monthly,60.0,
CUST02246,2023-12-06,Premium,South,Organic,Annual,22.0,
CUST00969,2023-10-20,Standard,West,Organic,Annual,62.0,
CUST02752,2024-11-16,Standard,,Referral,Annual,72.0,
CUST02489,2023-06-14,Basic,North,Paid Search,Monthly,20.0,
CUST00825,2023-12-29,Basic,Central,Organic,Annual,61.0,
CUST02758,2023-09-21,Basic,South,Referral,Annual,32.0,
CUST01119,2023-04-08,Standard,Central,Paid Search,Monthly,58.0,
CUST00678,2023-10-31,Basic,North,Organic,Monthly,20.0,
CUST00034,2023-03-14,Standard,East,Referral,Monthly,26.0,
CUST00814,2023-07-25,Standard,North,Partner,Monthly,64.0,
CUST02066,2024-11-13,Basic,North,Organic,Annual,66.0,
CUST02271,2025-01-29,Standard,North,Partner,Monthly,54.0,
CUST00913,2023-10-19,Standard,Central,Organic,Annual,18.0,
CUST00303,2024-03-30,Premium,Central,Organic,Monthly,38.0,
CUST02959,2023-05-04,Basic,North,Referral,Annual,36.0,
CUST00331,2024-06-01,Standard,South,Organic,Monthly,21.0,
CUST01976,2024-07-23,Basic,East,Paid Search,Annual,32.0,
CUST01785,2024-07-18,Basic,,Organic,Monthly,54.0,
CUST02472,2024-04-25,Standard,North,Organic,Annual,29.0,
CUST01532,2024-11-13,Enterprise,South,Partner,Monthly,66.0,
CUST01736,2024-10-31,Basic,Central,Referral,Annual,32.0,
CUST01005,2024-12-02,Basic,East,Organic,Monthly,71.0,
CUST01889,2023-04-10,Standard,South,Referral,Monthly,38.0,
CUST01599,2023-09-30,Enterprise,West,Social,Monthly,39.0,
CUST02507,2023-11-07,Basic,Central,Organic,Annual,28.0,
CUST01876,2023-11-24,Basic,North,Social,Monthly,35.0,
CUST01333,2024-08-05,Basic,North,Partner,Monthly,50.0,
CUST01992,2024-04-09,Premium,North,Social,Monthly,26.0,
CUST01629,2025-01-03,Basic,South,Social,Monthly,67.0,
CUST00972,2024-07-02,Standard,West,Organic,Monthly,63.0,
CUST00448,2023-07-20,Standard,South,Paid Search,Annual,39.0,
CUST01717,2023-05-14,Standard,Central,Organic,Monthly,59.0,
CUST02074,2023-11-19,Premium,North,Paid Search,Annual,68.0,
CUST00955,2023-05-30,Premium,,Social,Monthly,44.0,
CUST00932,2024-08-31,Standard,East,Organic,Monthly,70.0,
CUST00085,2024-03-11,Basic,Central,Paid Search,Monthly,72.0,
CUST01156,2023-06-18,Basic,South,Paid Search,Annual,51.0,
CUST00193,2023-12-02,Enterprise,South,Referral,Monthly,,
CUST02744,2024-05-14,Standard,Central,Organic,Annual,64.0,
CUST02856,2024-04-19,Basic,North,Social,Monthly,31.0,
CUST00696,2023-11-20,Basic,West,Social,Monthly,43.0,
CUST02296,2024-11-08,Premium,East,Social,Monthly,45.0,
CUST00134,2024-08-25,Enterprise,East,Referral,Monthly,65.0,
CUST00455,2024-04-17,Enterprise,South,Paid Search,Monthly,62.0,
CUST01623,2023-10-05,Standard,Central,Referral,Monthly,18.0,
CUST00928,2023-05-14,Premium,West,Referral,Monthly,59.0,
CUST00076,2024-03-06,Standard,West,Referral,Annual,57.0,
CUST01371,2023-09-30,Basic,West,Paid Search,Annual,27.0,
CUST01275,2023-10-09,Enterprise,South,Paid Search,Annual,70.0,
CUST02984,2024-02-18,Standard,North,Paid Search,Annual,53.0,
CUST00358,2023-08-20,Standard,North,Organic,Monthly,48.0,
CUST02565,2023-09-30,Basic,West,Social,Annual,35.0,
CUST00381,2024-08-20,Standard,Central,Paid Search,Monthly,26.0,
CUST02025,2024-05-06,Standard,Central,Organic,Monthly,23.0,
CUST00322,2024-03-02,Standard,North,Paid Search,Monthly,36.0,
CUST02526,2023-05-12,Premium,North,Organic,Monthly,22.0,
CUST00592,2024-01-31,Standard,West,Partner,Annual,49.0,
CUST01387,2023-09-23,Standard,East,Organic,Annual,25.0,
CUST01234,2024-07-13,Basic,North,Partner,Annual,,
CUST01895,2024-04-24,Premium,South,Paid Search,Monthly,70.0,
CUST02464,2023-11-14,Basic,East,Paid Search,Monthly,70.0,
CUST00622,2023-10-03,Premium,North,Paid Search,Annual,37.0,
CUST00446,2024-05-19,Basic,South,Paid Search,Monthly,48.0,
CUST00980,2024-09-29,Premium,North,Paid Search,Annual,52.0,
CUST01676,2024-03-14,Standard,South,Paid Search,Annual,37.0,
CUST01117,2023-02-08,Standard,West,Referral,Monthly,70.0,
CUST00210,2023-03-04,Enterprise,West,Paid Search,Monthly,63.0,
CUST00765,2025-01-14,Basic,North,Social,Monthly,,
CUST02347,2024-04-25,Premium,East,Organic,Annual,41.0,
CUST01051,2024-04-11,Premium,Central,Partner,Monthly,47.0,
CUST01447,2025-02-02,Basic,East,Partner,Annual,51.0,
CUST01592,2023-05-18,Basic,South,Paid Search,Monthly,54.0,
CUST00517,2024-01-29,Basic,West,Paid Search,Monthly,35.0,
CUST02783,2023-08-03,Premium,North,Paid Search,Monthly,40.0,
CUST00974,2023-06-17,Premium,North,Organic,Annual,58.0,
CUST02774,2023-03-08,Standard,East,Organic,Annual,50.0,
CUST02364,2024-07-20,Enterprise,North,Partner,Annual,29.0,
CUST02318,2023-01-22,Standard,East,Organic,Annual,19.0,
CUST00155,2024-07-18,Basic,West,Organic,Annual,25.0,
CUST00043,2024-10-04,Basic,Central,Referral,Monthly,30.0,
CUST00797,2025-02-23,Basic,North,Organic,Annual,44.0,
CUST01490,2023-06-02,Basic,North,Referral,Monthly,26.0,
CUST01721,2024-07-27,Enterprise,East,Paid Search,Annual,45.0,
CUST00447,2023-03-20,Basic,South,Social,Monthly,57.0,
CUST02189,2024-11-21,Premium,West,Referral,Monthly,40.0,
CUST00822,2024-11-24,Premium,East,Paid Search,Monthly,52.0,
CUST00172,2024-12-21,Premium,West,Organic,Monthly,19.0,
CUST01093,2024-05-17,Standard,West,Social,Annual,68.0,
CUST01320,2024-11-02,Standard,West,Paid Search,Annual,64.0,
CUST02828,2024-06-27,Basic,West,Paid Search,Monthly,19.0,
CUST01433,2024-09-17,Standard,East,Social,Annual,58.0,
CUST01498,2023-03-28,Basic,Central,Paid Search,Monthly,47.0,
CUST02291,2024-10-31,Standard,West,Social,Monthly,34.0,
CUST01095,2024-05-08,Basic,Central,Partner,Monthly,61.0,
CUST01314,2023-07-04,Premium,Central,Social,Monthly,60.0,
CUST01674,2024-10-16,Enterprise,South,Referral,Monthly,47.0,
CUST00325,2023-07-28,Basic,South,Paid Search,Annual,64.0,
CUST02416,2024-01-09,Enterprise,South,Paid Search,Monthly,62.0,
CUST02056,2024-02-23,Standard,West,Organic,Monthly,26.0,
CUST00051,2023-01-10,Standard,Central,Partner,Monthly,31.0,
CUST00846,2023-06-28,Enterprise,East,Paid Search,Annual,49.0,
CUST00468,2024-05-02,Basic,West,Paid Search,Monthly,69.0,
CUST02414,2024-02-27,Basic,Central,Referral,Monthly,42.0,
CUST00892,2023-06-14,Basic,South,Paid Search,Annual,52.0,
CUST00954,2023-11-22,Basic,Central,Partner,Monthly,38.0,
CUST01669,2024-06-25,Basic,Central,Social,Monthly,56.0,
CUST02092,2023-05-13,Standard,North,Partner,Monthly,42.0,
CUST02496,2024-07-09,Standard,East,Partner,Annual,57.0,
CUST02607,2023-02-01,Premium,West,Organic,Monthly,64.0,
CUST01635,2024-11-01,Basic,South,Paid Search,Monthly,27.0,
CUST02388,2024-12-31,Premium,South,Referral,Monthly,45.0,
CUST01458,2023-12-08,Standard,South,Partner,Annual,57.0,
CUST01133,2023-03-30,Standard,Central,Paid Search,Annual,55.0,
CUST02471,2023-03-30,Standard,West,Organic,Monthly,20.0,
CUST00265,2023-07-05,Premium,Central,Social,Monthly,46.0,
CUST02795,2024-04-12,Basic,East,Organic,Monthly,68.0,
CUST02728,2023-12-29,Premium,Central,Social,Annual,66.0,
CUST01236,2024-07-24,Standard,East,Social,Monthly,45.0,
CUST01753,2023-04-15,Enterprise,East,Paid Search,Monthly,25.0,
CUST01671,2023-12-20,Premium,,Referral,Annual,43.0,
CUST02079,2025-01-10,Premium,North,Paid Search,Monthly,57.0,
CUST00599,2023-07-14,Standard,Central,Social,Annual,34.0,
CUST02082,2023-11-04,Premium,East,Referral,Monthly,58.0,
CUST00867,2024-03-08,Standard,Central,Social,Annual,69.0,
CUST00677,2023-03-18,Premium,North,Partner,Monthly,47.0,
CUST01761,2024-01-30,Basic,West,Paid Search,Annual,44.0,
CUST00247,2023-04-06,Standard,West,Paid Search,Monthly,35.0,
CUST00200,2023-04-03,Basic,South,Partner,Annual,70.0,
CUST02784,2023-09-03,Basic,East,Paid Search,Annual,47.0,
CUST01286,2023-07-24,Standard,East,Referral,Monthly,33.0,
CUST01241,2023-05-12,Premium,East,Social,Monthly,66.0,
CUST00502,2023-12-08,Enterprise,South,Paid Search,Monthly,36.0,
CUST01654,2023-01-01,Basic,North,Partner,Monthly,68.0,
CUST02077,2024-11-20,Basic,West,Organic,Annual,64.0,
CUST02953,2023-08-07,Basic,Central,Social,Monthly,21.0,
CUST02422,2023-02-28,Premium,West,Social,Monthly,61.0,
CUST01686,2023-05-01,Basic,West,Organic,Monthly,65.0,
CUST00290,2023-07-24,Premium,East,Partner,Monthly,70.0,
CUST02768,2024-12-15,Standard,North,Organic,Monthly,26.0,
CUST02229,2024-07-23,Premium,South,Paid Search,Monthly,42.0,
CUST01745,2023-05-27,Enterprise,Central,Organic,Annual,,
CUST02426,2023-12-05,Basic,,Partner,Monthly,52.0,
CUST00668,2023-02-19,Standard,North,Organic,Monthly,46.0,
CUST02549,2024-11-08,Enterprise,,Referral,Monthly,24.0,
CUST01988,2024-10-30,Basic,East,Paid Search,Monthly,66.0,
CUST01757,2024-08-11,Basic,East,Social,Annual,22.0,
CUST01552,2024-02-25,Basic,Central,Paid Search,Annual,63.0,
CUST01837,2025-01-28,Basic,East,Social,Monthly,35.0,
CUST00516,2023-08-11,Basic,North,Organic,Monthly,64.0,
CUST01194,2023-02-19,Basic,Central,Referral,Monthly,30.0,
CUST01335,2023-12-30,Basic,North,Social,Monthly,65.0,
CUST01516,2023-07-29,Enterprise,North,Paid Search,Monthly,24.0,
