customer_id,plan,mrr,contract_type,signup_date,churn_date,status,sub_flag
CUST02189,Premium,1199,Monthly,2024-11-21,,Active,
CUST02190,Standard,599,Annual,2024-05-15,2024-10-06,Churned,
CUST02191,Basic,299,Annual,2025-02-25,2025-04-24,Churned,
CUST02192,Premium,1199,Monthly,2024-09-05,,Active,
CUST02193,Basic,299,Monthly,2023-02-15,2024-10-31,Churned,
CUST02194,Basic,299,Annual,2024-03-11,,Active,
CUST02195,Enterprise,2999,Monthly,2023-09-25,2024-05-24,Churned,
CUST02196,Standard,599,Annual,2023-04-19,,Active,
CUST02197,Premium,1199,Monthly,2024-02-19,2024-07-19,Churned,
CUST02198,Standard,599,Annual,2024-01-29,,Active,
CUST02199,Premium,1199,Annual,2024-03-08,2024-05-18,Churned,
CUST02200,Premium,1199,Annual,2024-09-10,2025-05-24,Churned,
CUST02201,Premium,1199,Monthly,2023-12-10,,Active,
CUST02202,Premium,1199,Monthly,2024-06-28,,Active,
CUST02203,Basic,299,Annual,2024-08-27,,Active,
CUST02204,Basic,299,Annual,2024-03-21,,Active,
CUST02205,Basic,299,Monthly,2024-01-11,,Active,
CUST02206,Basic,299,Monthly,2024-11-22,,Active,
CUST02207,Basic,299,Monthly,2024-03-03,,Active,
CUST02208,Premium,1199,Monthly,2024-01-01,2024-04-24,Churned,
CUST02209,Basic,299,Monthly,2024-07-01,,Active,
CUST02210,Enterprise,2999,Annual,2023-12-20,,Active,
CUST02211,Premium,1199,Monthly,2025-01-20,2025-04-17,Churned,
CUST02212,Basic,299,Annual,2023-02-09,,Active,
CUST02213,Enterprise,2999,Monthly,2023-12-12,,Active,
CUST02214,Premium,1199,Monthly,2023-09-21,,Active,
CUST02215,Standard,599,Monthly,2023-07-16,2024-11-17,Churned,
CUST02216,Standard,599,Monthly,2023-09-07,,Active,ACTIVE_WITH_CHURN_DATE
CUST02217,Basic,299,Annual,2024-03-23,,Active,
CUST02218,Enterprise,2999,Monthly,2024-02-13,,Active,ACTIVE_WITH_CHURN_DATE
CUST02219,Standard,599,Monthly,2024-02-29,2025-01-07,Churned,
CUST02220,Basic,299,Monthly,2023-11-22,,Active,
CUST02221,Basic,299,Monthly,2024-09-18,2025-03-19,Churned,
CUST02222,Basic,299,Monthly,2024-09-01,,Active,
CUST02223,Basic,299,Annual,2023-12-15,,Active,
CUST02224,Standard,599,Monthly,2023-08-04,2025-03-06,Churned,
CUST02225,Premium,1199,Monthly,2024-11-07,,Active,
CUST02226,Basic,299,Monthly,2023-03-27,2025-01-13,Churned,
CUST02227,Standard,599,Monthly,2024-04-07,,Active,
CUST02228,Standard,599,Monthly,2023-12-27,,Active,
CUST02229,Premium,1199,Monthly,2024-07-23,,Active,
CUST02230,Enterprise,2999,Monthly,2024-09-13,2024-12-06,Churned,
CUST02231,Basic,299,Annual,2024-08-07,2025-02-18,Churned,
CUST02232,Standard,599,Monthly,2024-07-17,,Active,
CUST02233,Basic,299,Annual,2025-02-27,2025-03-20,Churned,
CUST02234,Standard,599,Monthly,2025-02-19,,Active,
CUST02235,Standard,599,Annual,2024-02-18,2025-01-16,Churned,
CUST02236,Standard,599,Monthly,2023-07-01,,Active,
CUST02237,Basic,299,Annual,2024-11-02,2025-03-25,Churned,
CUST02238,Basic,299,Monthly,2024-02-25,2025-01-15,Churned,
CUST02239,Enterprise,2999,Monthly,2024-05-30,,Active,
CUST02240,Standard,599,Monthly,2023-11-29,,Active,ACTIVE_WITH_CHURN_DATE
CUST02241,Basic,299,Annual,2024-01-15,,Active,
CUST02242,Premium,1199,Annual,2024-06-07,,Active,
CUST02243,Standard,599,Monthly,2023-06-29,,Active,
CUST02244,Standard,599,Monthly,2023-07-31,,Active,
CUST02245,Enterprise,2999,Annual,2023-07-01,,Active,
CUST02246,Premium,1199,Annual,2023-12-06,,Active,
CUST02247,Premium,1199,Annual,2023-01-08,2025-01-21,Churned,
CUST02248,Premium,1199,Monthly,2023-03-14,,Active,
CUST02249,Standard,599,Monthly,2024-09-13,,Active,
CUST02250,Basic,299,Annual,2025-01-13,2025-02-04,Churned,
CUST02251,Basic,299,Monthly,2024-01-08,2025-04-08,Churned,
CUST02252,Basic,299,Monthly,2023-05-08,2024-09-16,Churned,
CUST02253,Premium,1199,Monthly,2023-04-25,2024-08-24,Churned,
CUST02254,Basic,299,Annual,2024-05-09,2025-03-05,Churned,
CUST02255,Standard,599,Monthly,2024-12-27,,Active,
CUST02256,Basic,299,Monthly,2024-03-31,,Active,
CUST02257,Premium,1199,Monthly,2023-02-06,,Active,
CUST02258,Basic,299,Annual,2024-07-31,2024-12-02,Churned,
CUST02259,Basic,299,Monthly,2024-10-11,,Active,
CUST02260,Basic,299,Monthly,2024-12-12,2025-02-21,Churned,
CUST02261,Basic,299,Monthly,2023-08-22,,Active,
CUST02262,Basic,299,Annual,2023-09-23,,Active,
CUST02263,Standard,599,Monthly,2024-05-03,,Active,
CUST02264,Basic,299,Annual,2024-05-28,2024-11-19,Churned,
CUST02265,Premium,1199,Annual,2023-06-23,2024-12-01,Churned,
CUST02266,Enterprise,2999,Monthly,2024-11-15,,Active,
CUST02267,Standard,599,Monthly,2023-10-12,2024-05-09,Churned,
CUST02268,Enterprise,2999,Annual,2024-08-06,,Active,
CUST02269,Premium,1199,Monthly,2024-06-20,2024-09-20,Churned,
CUST02270,Enterprise,2999,Monthly,2023-04-12,,Active,
CUST02271,Standard,599,Monthly,2025-01-29,,Active,
CUST02272,Basic,299,Monthly,2024-06-19,2025-02-14,Churned,
CUST02273,Basic,299,Annual,2023-09-08,2025-01-26,Churned,
CUST02274,Basic,299,Annual,2024-07-19,,Active,
CUST02275,Basic,299,Monthly,2024-06-19,,Active,
CUST02276,Standard,599,Monthly,2024-05-03,2024-06-19,Churned,
CUST02277,Basic,299,Monthly,2024-10-11,,Active,
CUST02278,Standard,599,Monthly,2023-04-13,,Active,
CUST02279,Standard,599,Monthly,2024-08-18,,Active,
CUST02280,Standard,599,Annual,2023-07-19,,Active,
CUST02281,Standard,599,Monthly,2025-02-11,2025-04-06,Churned,
CUST02282,Standard,599,Monthly,2024-05-09,2024-08-24,Churned,
CUST02283,Standard,599,Monthly,2023-10-09,,Active,
CUST02284,Standard,599,Monthly,2023-07-06,,Active,
CUST02285,Basic,299,Monthly,2023-06-17,,Active,
CUST02286,Standard,599,Monthly,2023-12-17,2025-02-03,Churned,
CUST02287,Basic,299,Monthly,2025-02-20,,Active,
CUST02288,Basic,299,Monthly,2024-04-28,2024-09-08,Churned,
CUST02289,Basic,299,Annual,2023-06-08,,Active,
CUST02290,Standard,599,Monthly,2023-06-11,,Active,
CUST02291,Standard,599,Monthly,2024-10-31,,Active,
CUST02292,Enterprise,2999,Monthly,2024-04-28,,Active,
CUST02293,Premium,1199,Monthly,2023-12-29,2025-01-17,Churned,
CUST02294,Standard,599,Monthly,2025-02-19,,Active,
CUST02295,Enterprise,2999,Annual,2023-05-24,,Active,
CUST02296,Premium,1199,Monthly,2024-11-08,,Active,
CUST02297,Basic,299,Annual,2024-01-27,,Active,
CUST02298,Standard,599,Monthly,2024-05-30,,Active,
CUST02299,Standard,599,Annual,2025-01-10,,Active,
CUST02300,Basic,299,Annual,2024-11-06,2024-12-03,Churned,
CUST02301,Basic,299,Monthly,2024-01-20,,Active,
CUST02302,Enterprise,2999,Annual,2024-03-24,,Active,
CUST02303,Enterprise,2999,Annual,2023-11-29,,Active,
CUST02304,Standard,599,Monthly,2023-11-03,,Active,
CUST02305,Premium,1199,Annual,2024-07-13,2025-01-16,Churned,
CUST02306,Basic,299,Annual,2023-01-23,2024-06-28,Churned,
CUST02307,Enterprise,2999,Monthly,2023-11-18,,Active,
CUST02308,Basic,299,Monthly,2023-07-08,2024-12-13,Churned,
CUST02309,Basic,299,Monthly,2024-12-21,,Active,
CUST02310,Standard,599,Annual,2024-10-19,,Active,
CUST02311,Basic,299,Monthly,2024-06-25,2024-11-16,Churned,
CUST02312,Premium,1199,Monthly,2024-05-31,2025-01-30,Churned,
CUST02313,Standard,599,Annual,2023-12-08,,Active,
CUST02314,Standard,599,Monthly,2023-04-26,,Active,
CUST02315,Standard,599,Annual,2024-09-16,,Active,
CUST02316,Standard,599,Monthly,2023-10-11,2024-08-22,Churned,
CUST02317,Basic,299,Annual,2024-08-12,,Active,
CUST02318,Standard,599,Annual,2023-01-22,2024-03-23,Churned,
CUST02319,Basic,299,Annual,2023-01-09,2025-01-15,Churned,
CUST02320,Premium,1199,Annual,2024-11-21,,Active,
CUST02321,Enterprise,2999,Annual,2024-08-11,,Active,
CUST02322,Basic,299,Annual,2023-11-12,,Active,
CUST02323,Standard,599,Monthly,2023-05-11,2023-08-04,Churned,
CUST02324,Basic,299,Annual,2024-11-04,2025-04-18,Churned,
CUST02325,Premium,1199,Annual,2023-08-11,,Active,
CUST02326,Premium,1199,Annual,2023-05-07,,Active,
CUST02327,Basic,299,Monthly,2025-01-27,2025-02-25,Churned,
CUST02328,Basic,299,Monthly,2025-02-28,2025-04-14,Churned,
CUST02329,Standard,599,Monthly,2025-01-11,,Active,
CUST02330,Standard,599,Monthly,2025-01-28,2025-02-23,Churned,
CUST02331,Basic,299,Annual,2024-06-03,,Active,
CUST02332,Basic,299,Annual,2023-01-08,,Active,
CUST02333,Enterprise,2999,Annual,2024-01-05,,Active,
CUST02334,Enterprise,2999,Annual,2023-08-23,,Active,
CUST02335,Enterprise,2999,Annual,2023-01-17,,Active,
CUST02336,Premium,1199,Monthly,2023-05-25,,Active,
CUST02337,Standard,599,Annual,2023-05-24,,Active,
CUST02338,Basic,299,Monthly,2024-11-07,,Active,
CUST02339,Enterprise,2999,Annual,2023-06-28,,Active,
CUST02340,Premium,1199,Monthly,2024-01-09,,Active,
CUST02341,Standard,599,Monthly,2023-11-10,,Active,
CUST02342,Premium,1199,Monthly,2023-01-30,,Active,
CUST02343,Enterprise,2999,Annual,2023-05-28,2024-04-20,Churned,
CUST02344,Basic,299,Annual,2024-06-21,,Active,
CUST02345,Enterprise,2999,Monthly,2024-03-05,2025-05-31,Churned,
CUST02346,Standard,599,Monthly,2024-07-03,,Active,
CUST02347,Premium,1199,Annual,2024-04-25,,Active,
CUST02348,Standard,599,Annual,2024-09-20,,Active,
CUST02349,Basic,299,Annual,2024-08-07,2025-04-06,Churned,
CUST02350,Standard,599,Monthly,2023-08-19,,Active,
CUST02351,Basic,299,Annual,2023-04-18,2025-05-29,Churned,
CUST02352,Enterprise,2999,Monthly,2024-12-28,,Active,
CUST02353,Premium,1199,Annual,2025-02-17,,Active,
CUST02354,Enterprise,2999,Annual,2025-01-24,,Active,
CUST02355,Premium,1199,Monthly,2023-02-19,,Active,
CUST02356,Basic,299,Monthly,2023-09-01,,Active,
CUST02357,Basic,299,Annual,2023-12-19,2025-03-03,Churned,
CUST02358,Basic,299,Monthly,2024-09-28,2025-02-28,Churned,
CUST02359,Enterprise,2999,Monthly,2024-06-10,,Active,
CUST02360,Premium,1199,Annual,2024-05-14,,Active,
CUST02361,Standard,599,Monthly,2025-02-20,,Active,
CUST02362,Basic,299,Annual,2024-07-10,,Active,
CUST02363,Premium,1199,Monthly,2024-07-17,,Active,
CUST02364,Enterprise,2999,Annual,2024-07-20,,Active,
CUST02365,Premium,1199,Annual,2024-02-12,2024-08-23,Churned,
CUST02366,Basic,299,Annual,2023-01-18,,Active,
CUST02367,Standard,599,Monthly,2024-06-27,2024-11-04,Churned,
CUST02368,Basic,299,Monthly,2023-06-20,2025-05-19,Churned,
CUST02369,Basic,299,Annual,2024-09-25,,Active,
CUST02370,Basic,299,Annual,2023-07-27,,Active,
CUST02371,Standard,599,Monthly,2024-05-02,,Active,
CUST02372,Premium,1199,Annual,2023-09-15,,Active,
CUST02373,Basic,299,Monthly,2023-03-10,2023-07-05,Churned,
CUST02374,Enterprise,2999,Monthly,2025-02-21,2025-05-28,Churned,
CUST02375,Standard,599,Monthly,2024-02-05,,Active,
CUST02376,Premium,1199,Monthly,2023-05-24,2024-06-06,Churned,
CUST02377,Basic,299,Annual,2023-06-05,,Active,
CUST02378,Basic,299,Annual,2024-10-14,2025-03-28,Churned,
CUST02379,Basic,299,Monthly,2024-04-27,,Active,
CUST02380,Standard,599,Annual,2024-09-16,2025-02-03,Churned,
CUST02381,Premium,1199,Annual,2023-12-16,,Active,
CUST02382,Standard,599,Annual,2024-10-03,,Active,
CUST02383,Premium,1199,Monthly,2024-05-13,,Active,
CUST02384,Enterprise,2999,Annual,2024-09-09,,Active,
CUST02385,Enterprise,2999,Monthly,2024-12-19,,Active,
CUST02386,Premium,1199,Monthly,2023-10-14,2024-06-01,Churned,
CUST02387,Standard,599,Monthly,2024-03-05,2025-04-04,Churned,
CUST02388,Premium,1199,Monthly,2024-12-31,2025-02-22,Churned,
CUST02389,Basic,299,Annual,2024-11-12,2025-02-12,Churned,
CUST02390,Standard,599,Monthly,2024-09-13,2024-10-17,Churned,
CUST02391,Enterprise,2999,Annual,2024-10-20,,Active,
CUST02392,Standard,599,Monthly,2024-01-05,2024-09-16,Churned,
CUST02393,Basic,299,Monthly,2023-02-10,2023-07-02,Churned,
CUST02394,Enterprise,2999,Monthly,2023-02-08,,Active,
CUST02395,Basic,299,Annual,2023-07-05,,Active,
CUST02396,Premium,1199,Annual,2023-01-30,,Active,
CUST02397,Basic,299,Annual,2023-09-12,,Active,
CUST02398,Premium,1199,Annual,2023-09-27,,Active,
CUST02399,Basic,299,Annual,2024-10-25,,Active,
CUST02400,Premium,1199,Monthly,2024-05-26,2024-08-11,Churned,
CUST02401,Basic,299,Annual,2023-08-22,,Active,
CUST02402,Basic,299,Annual,2024-02-20,,Active,
CUST02403,Premium,1199,Annual,2023-09-29,,Active,
CUST02404,Basic,299,Monthly,2025-02-11,,Active,
CUST02405,Enterprise,2999,Monthly,2023-11-14,,Active,
CUST02406,Standard,599,Monthly,2024-02-12,,Active,
CUST02407,Standard,599,Monthly,2024-11-10,2025-03-18,Churned,
CUST02408,Basic,299,Annual,2024-02-11,,Active,
CUST02409,Standard,599,Monthly,2023-10-28,,Active,
CUST02410,Basic,299,Monthly,2023-02-11,2025-03-03,Churned,
CUST02411,Premium,1199,Monthly,2023-08-18,,Active,
CUST02412,Basic,299,Monthly,2023-08-10,,Active,
CUST02413,Premium,1199,Annual,2024-05-09,2024-09-20,Churned,
CUST02414,Basic,299,Monthly,2024-02-27,2025-01-06,Churned,
CUST02415,Basic,299,Monthly,2025-02-03,,Active,
CUST02416,Enterprise,2999,Monthly,2024-01-09,2024-06-07,Churned,
CUST02417,Basic,299,Monthly,2023-05-18,2025-01-03,Churned,
CUST02418,Premium,1199,Annual,2024-06-03,,Active,
CUST02419,Premium,1199,Monthly,2023-08-22,,Active,
CUST02420,Premium,1199,Monthly,2024-08-11,,Active,
CUST02421,Enterprise,2999,Monthly,2023-03-08,2024-08-22,Churned,
CUST02422,Premium,1199,Monthly,2023-02-28,,Active,
CUST02423,Basic,299,Annual,2023-12-29,,Active,
CUST02424,Premium,1199,Annual,2023-01-29,2023-05-07,Churned,
CUST02425,Basic,299,Annual,2024-02-10,,Active,
CUST02426,Basic,299,Monthly,2023-12-05,,Active,
CUST02427,Standard,599,Monthly,2024-11-28,,Active,
CUST02428,Standard,599,Monthly,2024-01-02,,Active,
CUST02429,Premium,1199,Annual,2023-06-15,,Active,
CUST02430,Basic,299,Monthly,2023-07-05,,Active,
CUST02431,Standard,599,Monthly,2024-02-18,2024-09-01,Churned,
CUST02432,Premium,1199,Monthly,2023-05-22,,Active,
CUST02433,Premium,1199,Monthly,2024-03-16,2024-04-12,Churned,
CUST02434,Basic,299,Annual,2023-08-21,2025-02-13,Churned,
CUST02435,Basic,299,Monthly,2023-09-21,,Active,
CUST02436,Basic,299,Monthly,2024-01-18,2025-05-14,Churned,
CUST02437,Basic,299,Monthly,2023-12-01,2024-07-25,Churned,
CUST02438,Enterprise,2999,Monthly,2023-03-13,,Active,
CUST02439,Enterprise,2999,Annual,2023-08-12,,Active,
CUST02440,Standard,599,Annual,2024-01-19,2024-06-27,Churned,
CUST02441,Basic,299,Monthly,2024-06-03,2025-03-12,Churned,
CUST02442,Premium,1199,Monthly,2023-05-04,,Active,
CUST02443,Standard,599,Monthly,2023-07-04,2024-05-01,Churned,
CUST02444,Enterprise,2999,Annual,2023-06-08,,Active,
CUST02445,Premium,1199,Monthly,2024-02-03,2024-06-28,Churned,
CUST02446,Basic,299,Monthly,2024-01-10,,Active,
CUST02447,Enterprise,2999,Annual,2023-03-02,2023-07-04,Churned,
CUST02448,Premium,1199,Monthly,2025-02-11,,Active,
CUST02449,Enterprise,2999,Monthly,2023-11-25,2024-05-08,Churned,
CUST02450,Standard,599,Monthly,2025-02-14,,Active,
CUST02451,Basic,299,Monthly,2023-07-22,2023-12-08,Churned,
CUST02452,Standard,599,Monthly,2023-01-25,,Active,
CUST02453,Enterprise,2999,Annual,2024-05-24,,Active,
CUST02454,Basic,299,Monthly,2023-02-12,2023-04-24,Churned,
CUST02455,Basic,299,Monthly,2024-07-09,,Active,
CUST02456,Basic,299,Monthly,2023-11-07,,Active,
CUST02457,Premium,1199,Monthly,2024-12-01,2025-03-13,Churned,
CUST02458,Standard,599,Annual,2024-11-28,,Active,
CUST02459,Basic,299,Monthly,2024-12-30,2025-02-10,Churned,
CUST02460,Basic,299,Annual,2023-01-16,,Active,
CUST02461,Enterprise,2999,Annual,2023-01-05,,Active,
CUST02462,Basic,299,Monthly,2023-08-22,2024-06-27,Churned,
CUST02463,Standard,599,Annual,2024-09-28,,Active,
CUST02464,Basic,299,Monthly,2023-11-14,,Churned,CHURN_BEFORE_SIGNUP
CUST02465,Basic,299,Monthly,2024-02-28,2024-12-18,Churned,
CUST02466,Standard,599,Annual,2023-01-11,,Active,
CUST02467,Standard,599,Monthly,2024-11-09,,Active,
CUST02468,Basic,299,Annual,2024-05-15,2024-09-26,Churned,
CUST02469,Premium,1199,Monthly,2024-11-28,,Active,
CUST02470,Basic,299,Annual,2024-08-06,2024-12-25,Churned,
CUST02471,Standard,599,Monthly,2023-03-30,2023-12-26,Churned,
CUST02472,Standard,599,Annual,2024-04-25,,Active,
CUST02473,Premium,1199,Monthly,2023-03-27,2024-12-26,Churned,
CUST02474,Basic,299,Annual,2025-01-26,2025-05-14,Churned,
CUST02475,Enterprise,2999,Monthly,2025-02-24,2025-05-10,Churned,
CUST02476,Basic,299,Monthly,2023-06-06,,Active,
CUST02477,Basic,299,Monthly,2024-10-21,2024-11-25,Churned,
CUST02478,Basic,299,Annual,2023-08-19,2024-12-06,Churned,
CUST02479,Basic,299,Monthly,2024-03-27,,Active,
CUST02480,Standard,599,Annual,2023-05-27,2024-04-14,Churned,
CUST02481,Standard,599,Annual,2024-06-14,,Active,
CUST02482,Basic,299,Monthly,2024-01-15,,Active,
CUST02483,Basic,299,Monthly,2024-07-30,2024-08-25,Churned,
CUST02484,Standard,599,Monthly,2025-02-19,2025-04-28,Churned,
CUST02485,Enterprise,2999,Monthly,2024-05-02,,Active,
CUST02486,Basic,299,Monthly,2025-02-05,,Active,
CUST02487,Standard,599,Annual,2024-04-10,2024-07-19,Churned,
CUST02488,Basic,299,Monthly,2023-05-28,2023-07-12,Churned,
CUST02489,Basic,299,Monthly,2023-06-14,,Active,
CUST02490,Standard,599,Annual,2024-04-15,,Active,
CUST02491,Basic,299,Monthly,2024-10-03,,Active,
CUST02492,Standard,599,Monthly,2024-04-08,,Active,
CUST02493,Basic,299,Monthly,2024-02-13,,Active,
CUST02494,Basic,299,Monthly,2024-08-05,2024-09-08,Churned,
CUST02495,Basic,299,Monthly,2024-02-23,,Active,
CUST02496,Standard,599,Annual,2024-07-09,2024-12-20,Churned,
CUST02497,Basic,299,Annual,2024-02-27,2024-05-19,Churned,
CUST02498,Enterprise,2999,Monthly,2024-01-29,2024-08-21,Churned,
CUST02499,Basic,299,Annual,2023-07-31,,Active,
CUST02500,Basic,299,Annual,2025-02-26,,Active,
CUST02501,Basic,299,Monthly,2024-02-26,2025-05-30,Churned,
CUST02502,Standard,599,Monthly,2023-11-20,2024-09-07,Churned,
CUST02503,Basic,299,Monthly,2024-11-23,,Active,
CUST02504,Premium,1199,Monthly,2023-12-06,,Active,
CUST02505,Enterprise,2999,Monthly,2023-06-04,,Active,
CUST02506,Enterprise,2999,Annual,2024-08-20,,Active,
CUST02507,Basic,299,Annual,2023-11-07,,Active,
CUST02508,Basic,299,Monthly,2024-03-01,2024-04-14,Churned,
CUST02509,Standard,599,Annual,2024-04-25,2024-07-09,Churned,
CUST02510,Enterprise,2999,Monthly,2024-11-10,,Active,
CUST02511,Basic,299,Monthly,2024-04-29,,Active,
CUST02512,Enterprise,2999,Monthly,2024-01-07,,Active,
CUST02513,Enterprise,2999,Monthly,2024-05-18,2024-08-13,Churned,
CUST02514,Basic,299,Annual,2024-01-14,2025-05-09,Churned,
CUST02515,Enterprise,2999,Monthly,2023-04-24,,Active,
CUST02516,Basic,299,Annual,2023-03-27,,Active,
CUST02517,Basic,299,Monthly,2023-06-23,,Active,ACTIVE_WITH_CHURN_DATE
CUST02518,Standard,599,Monthly,2023-01-25,2023-11-15,Churned,
CUST02519,Standard,599,Monthly,2023-09-27,2024-03-20,Churned,
CUST02520,Standard,599,Monthly,2024-11-03,,Active,
CUST02521,Premium,1199,Monthly,2023-01-11,2025-05-26,Churned,
CUST02522,Basic,299,Monthly,2024-01-25,,Active,
CUST02523,Premium,1199,Monthly,2024-06-08,2024-07-31,Churned,
CUST02524,Basic,299,Monthly,2025-01-06,2025-03-05,Churned,
CUST02525,Basic,299,Annual,2024-11-18,,Active,
CUST02526,Premium,1199,Monthly,2023-05-12,,Active,
CUST02527,Standard,599,Annual,2023-06-07,,Active,
CUST02528,Basic,299,Monthly,2025-01-10,,Active,
CUST02529,Standard,599,Monthly,2024-08-19,,Active,
CUST02530,Standard,599,Monthly,2023-04-19,,Active,
CUST02531,Basic,299,Annual,2023-03-25,,Active,
CUST02532,Basic,299,Monthly,2023-08-04,2024-06-28,Churned,
CUST02533,Premium,1199,Monthly,2024-05-02,,Active,
CUST02534,Standard,599,Monthly,2025-01-19,2025-03-07,Churned,
CUST02535,Enterprise,2999,Monthly,2023-06-30,,Active,
CUST02536,Basic,299,Annual,2024-12-17,,Active,
CUST02537,Basic,299,Monthly,2023-08-22,2025-03-27,Churned,
CUST02538,Basic,299,Annual,2023-10-20,,Active,
CUST02539,Standard,599,Monthly,2023-01-08,,Active,
CUST02540,Standard,599,Annual,2023-03-06,,Active,
CUST02541,Premium,1199,Annual,2024-11-21,,Active,
CUST02542,Standard,599,Monthly,2023-11-23,,Active,
CUST02543,Basic,299,Annual,2024-08-05,,Active,
CUST02544,Standard,599,Annual,2024-01-15,,Active,
CUST02545,Standard,599,Monthly,2023-08-22,,Active,
CUST02546,Enterprise,2999,Annual,2023-11-29,,Active,
CUST02547,Basic,299,Monthly,2023-06-06,2024-01-22,Churned,
CUST02548,Basic,299,Monthly,2023-11-21,,Active,
CUST02549,Enterprise,2999,Monthly,2024-11-08,,Active,
CUST02550,Basic,299,Monthly,2023-01-17,,Active,
CUST02551,Basic,299,Monthly,2024-02-06,2025-04-16,Churned,
CUST02552,Standard,599,Monthly,2025-01-11,2025-03-26,Churned,
CUST02553,Basic,299,Monthly,2023-03-03,,Active,
CUST02554,Basic,299,Monthly,2024-09-14,2024-12-14,Churned,
CUST02555,Standard,599,Monthly,2024-03-02,,Active,
CUST02556,Standard,599,Monthly,2024-12-01,,Active,
CUST02557,Premium,1199,Annual,2023-12-16,2025-03-27,Churned,
CUST02558,Standard,599,Annual,2023-01-19,,Active,
CUST02559,Enterprise,2999,Annual,2023-08-28,,Active,
CUST02560,Standard,599,Annual,2023-10-15,,Active,
CUST02561,Premium,1199,Monthly,2023-11-26,,Active,
CUST02562,Basic,299,Monthly,2024-09-16,2025-05-09,Churned,
CUST02563,Standard,599,Monthly,2023-11-17,,Active,
CUST02564,Standard,599,Annual,2023-03-25,,Active,
CUST02565,Basic,299,Annual,2023-09-30,,Active,
CUST02566,Basic,299,Monthly,2024-12-29,,Active,
CUST02567,Basic,299,Monthly,2023-12-02,2025-01-25,Churned,
CUST02568,Standard,599,Monthly,2023-11-24,,Active,
CUST02569,Basic,299,Monthly,2024-10-23,,Active,
CUST02570,Premium,1199,Monthly,2025-01-23,,Active,
CUST02571,Standard,599,Monthly,2024-01-21,,Active,
CUST02572,Basic,299,Monthly,2023-01-26,2024-02-06,Churned,
CUST02573,Standard,599,Monthly,2024-04-02,2024-11-24,Churned,
CUST02574,Enterprise,2999,Annual,2023-04-21,2023-07-23,Churned,
CUST02575,Basic,299,Monthly,2023-10-19,,Active,
CUST02576,Standard,599,Annual,2023-12-01,,Active,
CUST02577,Basic,299,Monthly,2024-07-17,,Active,
CUST02578,Premium,1199,Monthly,2024-09-19,,Active,
CUST02579,Basic,299,Annual,2024-08-05,,Active,
CUST02580,Basic,299,Monthly,2024-05-23,2025-01-13,Churned,
CUST02581,Basic,299,Monthly,2024-12-31,,Active,
CUST02582,Premium,1199,Monthly,2023-12-18,2025-04-21,Churned,
CUST02583,Premium,1199,Monthly,2024-10-19,2024-12-27,Churned,
CUST02584,Basic,299,Monthly,2024-04-04,,Active,ACTIVE_WITH_CHURN_DATE
CUST02585,Basic,299,Monthly,2024-07-25,2025-05-12,Churned,
CUST02586,Enterprise,2999,Monthly,2023-08-27,2024-01-08,Churned,
CUST02587,Standard,599,Monthly,2024-10-11,2025-01-03,Churned,
CUST02588,Premium,1199,Monthly,2024-11-16,,Active,
CUST02589,Basic,299,Monthly,2023-02-06,,Active,
CUST02590,Premium,1199,Monthly,2024-08-18,2024-10-23,Churned,
CUST02591,Standard,599,Monthly,2023-06-05,,Active,
CUST02592,Basic,299,Monthly,2024-02-02,,Active,
CUST02593,Premium,1199,Monthly,2023-12-01,2024-06-22,Churned,
CUST02594,Standard,599,Monthly,2024-04-01,,Active,
CUST02595,Basic,299,Annual,2023-02-12,,Active,
CUST02596,Standard,599,Annual,2025-02-16,,Active,
CUST02597,Basic,299,Monthly,2023-11-07,2024-10-19,Churned,
CUST02598,Basic,299,Monthly,2023-09-16,,Active,
CUST02599,Basic,299,Monthly,2023-12-08,2024-03-18,Churned,
CUST02600,Premium,1199,Monthly,2024-09-08,,Active,
CUST02601,Premium,1199,Monthly,2024-11-14,2025-03-20,Churned,
CUST02602,Standard,599,Annual,2023-02-01,2024-02-17,Churned,
CUST02603,Basic,299,Monthly,2024-03-31,2024-09-11,Churned,
CUST02604,Standard,599,Monthly,2023-08-09,,Active,
CUST02605,Standard,599,Annual,2024-03-03,2025-04-05,Churned,
CUST02606,Basic,299,Monthly,2023-05-26,,Active,
CUST02607,Premium,1199,Monthly,2023-02-01,,Active,
CUST02608,Standard,599,Monthly,2023-08-29,2024-08-04,Churned,
CUST02609,Standard,599,Monthly,2024-12-20,,Active,
CUST02610,Standard,599,Monthly,2024-02-12,,Active,
CUST02611,Basic,299,Monthly,2024-02-27,,Active,
CUST02612,Premium,1199,Monthly,2025-02-27,,Active,
CUST02613,Standard,599,Monthly,2023-01-25,,Active,
CUST02614,Basic,299,Monthly,2024-10-27,,Active,
CUST02615,Premium,1199,Monthly,2024-05-15,,Active,
CUST02616,Premium,1199,Annual,2024-04-12,,Active,
CUST02617,Standard,599,Monthly,2025-01-13,2025-03-24,Churned,
CUST02618,Standard,599,Monthly,2023-06-28,,Active,
CUST02619,Premium,1199,Monthly,2023-06-01,,Churned,CHURN_BEFORE_SIGNUP
CUST02620,Standard,599,Monthly,2023-03-30,2023-08-20,Churned,
CUST02621,Premium,1199,Monthly,2024-04-06,,Active,
CUST02622,Standard,599,Annual,2023-05-29,2023-09-21,Churned,
